type	gene_id
TA	SUMO2
TA	MRPL51
TA	YWHAQ
TA	NDRG2
TA	AC090498.1
TA	IGFBP2
TA	PFN1
TA	SRSF2
TA	HNRNPR
TA	POLE3
TA	RCN2
TA	TRA2B
TA	MARCKS
TA	CD44
TA	TRAP1
TA	CENPK
TA	HNRNPM
TA	CACYBP
TA	UBE2I
TA	TPX2
TA	CDC20
TA	HNRNPK
TA	RPL29
TA	ILF3
TA	SRSF10
TA	KIFC1
TA	HELLS
TA	USP1
TA	CCT5
TA	EIF3L
TA	DCTPP1
TA	RHOBTB3
TA	PPIF
TA	FOXM1
TA	PHB
TA	HDAC2
TA	BCL7C
TA	FEN1
TA	KPNA2
TA	HACD3
TA	SGOL1
TA	GLIPR2
TA	CD99
TA	MIF
TA	WHSC1
TA	LMNA
TA	MINOS1
TA	CCND2
TA	CDK6
TA	CCDC14
TA	SMAGP
TA	RNASEH2B
TA	MIS18A
TA	NUDCD2
TA	CLU
TA	MACROD1
TA	EIF3E
TA	BOLA3
TA	VRK1
TA	HNRNPF
TA	RBMX
TA	SRSF9
TA	SSRP1
TA	TFDP1
TA	PRPS2
TA	IMPA2
TA	ARL6IP1
TA	TMEM123
TA	BZW2
TA	RPIA
TA	CMSS1
TA	MCM5
TA	SHMT2
TA	TFAM
TA	TKT
TA	MCM3
TA	KIF22
TA	NOP58
TA	YWHAE
TA	CKAP2
TA	EIF2S2
TA	MIS18BP1
TA	CEP57
TA	PRDX3
TA	WBP5
TA	RNPS1
TA	SNRNP25
TA	GSS
TA	HP1BP3
TA	ESD
TA	CD24
TA	SRPK1
TA	TPGS2
TA	GLRX5
TA	HMGN5
TA	TMEM258
TA	PPM1G
TA	APEX1
TA	ARHGAP11A
TA	NONO
TA	EZH2
TA	HMMR
TA	HNRNPDL
TA	NBEAL1
TA	HNRNPU
TA	LSM8
TA	TACC3
TA	TXN
TA	VPS29
TA	DDX21
TA	SPC25
TA	NOP56
TA	POLR2G
TA	TRIM28
TA	MRPL37
TA	SMC1A
TA	ACTL6A
TA	SSB
TA	SUPT16H
TA	ASPM
TA	ATP5F1
TA	TUFM
TA	GPSM2
TA	MCM4
TA	DDX39A
TA	TAF9
TA	CENPH
TA	CCNB2
TA	MYC
TA	PARK7
TA	CCT4
TA	RPN2
TA	TMEM97
TA	DDAH2
TA	CCT7
TA	DKC1
TA	ORC6
TA	DAZAP1
TA	EML4
TA	SDHAF3
TA	PKP2
TA	CCNB1
TA	C12orf57
TA	CERS6
TA	AC013461.1
TA	TUBB4B
TA	EIF1AX
TA	MRPL12
TA	RBBP4
TA	PDIA4
TA	SYNCRIP
TA	NME4
TA	PRDX4
TA	NUDT21
TA	PARP1
TA	TFRC
TA	SAC3D1
TA	FARSB
TA	EEF1G
TA	XRCC6
TA	HMGCS2
TA	SNRPA
TA	XPO1
TA	MPHOSPH6
TA	C6orf48
TA	G3BP1
TA	TPRKB
TA	RHEB
TA	CENPU
TA	MRPS35
TA	RFC3
TA	MYBL2
TA	ELAVL1
TA	GNL3
TA	SYNE2
TA	CDCA8
TA	PPIH
TA	GTSE1
TA	NDUFV1
TA	XRCC5
TA	NANS
TA	OLA1
TA	YBX3
TA	SMARCC1
TA	HAUS1
TA	ANAPC11
TA	NDUFAB1
TA	AQP1
TA	TRMT112
TA	PSMB5
TA	SAE1
TA	ALDH1B1
TA	MAGOH
TA	PSMG1
TA	ARID5B
TA	MRPL4
TA	TMEM106C
TA	SLBP
TA	PDHA1
TA	PRMT1
TA	MRPL3
TA	H2AFY
TA	THRAP3
TA	SYPL1
TA	NFIC
TA	PSMD14
TA	MTDH
TA	NUF2
TA	ARHGAP11B
TA	FKBP1A
TA	TMEM261
TA	EEF1E1
TA	EIF3M
TA	C21orf58
TA	LSM6
