type	gene_id
ileum-like	U91328.19
ileum-like	OR10AD1
ileum-like	LRRN1
ileum-like	BTBD11
ileum-like	RP4-809F4.1
ileum-like	GGT5
ileum-like	CFI
ileum-like	IFIT3
ileum-like	TTBK1
ileum-like	C11orf24
ileum-like	RP11-575M22.1
ileum-like	TFEC
ileum-like	TBXA2R
ileum-like	GPR61
ileum-like	SPOCK3
ileum-like	KCNJ6
ileum-like	FLVCR2
ileum-like	TBX1
ileum-like	RALGPS1
ileum-like	FBLN5
ileum-like	LINC00337
ileum-like	PPFIA4
ileum-like	LRFN1
ileum-like	RP11-47I22.2
ileum-like	TRIM67
ileum-like	VPS37D
ileum-like	WWC1
ileum-like	TSPEAR
ileum-like	RP11-597D13.7
ileum-like	SLC19A3
ileum-like	ACSS1
ileum-like	SCARF2
ileum-like	RP6-74O6.2
ileum-like	CD207
ileum-like	SLC25A45
ileum-like	TSPO2
ileum-like	UCN3
ileum-like	TMEM37
ileum-like	SLC16A13
ileum-like	RAB11FIP3
ileum-like	ESCO2
ileum-like	AP006621.9
ileum-like	CCDC3
ileum-like	FAM234B
ileum-like	ACRBP
ileum-like	CD101
ileum-like	TCHH
ileum-like	SH3D21
ileum-like	FNDC1
ileum-like	HSPA8P19
ileum-like	MSRA
ileum-like	GK-AS1
ileum-like	SHANK1
ileum-like	SLC47A2
ileum-like	RP11-22L13.1
ileum-like	RIPK4
ileum-like	B3GALT5
ileum-like	PLA2R1
ileum-like	CD8A
ileum-like	MICE
ileum-like	ABHD6
ileum-like	RP4-811M8.1
ileum-like	TEKT3
ileum-like	HPS5
ileum-like	RNF125
ileum-like	CIART
ileum-like	DNAJB7
ileum-like	F7
ileum-like	SCIN
ileum-like	EPB41L3
ileum-like	GZMA
ileum-like	CHAD
ileum-like	CTD-2385L22.2
ileum-like	SLC2A9
ileum-like	ALOX15
ileum-like	CEACAM22P
ileum-like	C6
ileum-like	SOX18
ileum-like	PRSS53
ileum-like	RP11-41O4.2
ileum-like	LYZ
ileum-like	FLVCR1-AS1
ileum-like	ASPRV1
ileum-like	RP11-640N20.4
ileum-like	RAB3C
ileum-like	CBLN2
ileum-like	NRTN
ileum-like	SMPD3
ileum-like	RNY1
ileum-like	SSTR5-AS1
ileum-like	RFX6
ileum-like	PIWIL2
ileum-like	COL2A1
ileum-like	GSTM4
ileum-like	LINC00896
ileum-like	SLFNL1
ileum-like	SLC30A4
ileum-like	MACC1
ileum-like	KIAA1211
ileum-like	SLC28A3
ileum-like	FFAR1
ileum-like	MLK7-AS1
ileum-like	RP11-187E13.1
ileum-like	NMUR1
ileum-like	GPRIN1
ileum-like	AMER3
ileum-like	SIGLEC12
ileum-like	CELF4
ileum-like	SLC4A7
ileum-like	SEMA3F
ileum-like	CFB
ileum-like	DACH1
ileum-like	KIR2DL4
ileum-like	ENPP3
ileum-like	DEGS2
ileum-like	SPATA31E1
ileum-like	RP11-669C19.1
ileum-like	ADGRG3
ileum-like	HOXC9
ileum-like	IRAK2
ileum-like	GABRA2
ileum-like	RP11-380P13.1
ileum-like	RP11-96C23.13
ileum-like	RP11-47A8.5
ileum-like	AC005083.1
ileum-like	ATOH7
ileum-like	RP11-638F5.2
ileum-like	ATHL1
ileum-like	LINC01569
ileum-like	APLN
ileum-like	HCG4P7
ileum-like	CITED1
ileum-like	STPG3
ileum-like	AP000641.1
ileum-like	YWHABP2
ileum-like	LMX1A
ileum-like	RP11-320G24.1
ileum-like	TYRO3
ileum-like	CARD6
ileum-like	RP11-478K15.6
ileum-like	RMDN3
ileum-like	U1
ileum-like	RP11-317M11.1
ileum-like	OVOS2
ileum-like	RP11-401L13.7
ileum-like	C5
ileum-like	AZGP1
ileum-like	AL049758.2
ileum-like	KIF26B
ileum-like	COL6A4P2
ileum-like	RP1-145M24.1
ileum-like	GLRA4
ileum-like	CTD-3193O13.1
ileum-like	RASSF9
ileum-like	KLRC4-KLRK1
ileum-like	TRGV8
ileum-like	MUC6
ileum-like	CES2
ileum-like	CELP
ileum-like	NBPF4
ileum-like	RP11-29H23.5
ileum-like	RP1-102E24.8
ileum-like	KIAA1614-AS1
ileum-like	TMEM105
ileum-like	LINC01558
ileum-like	CDYL2
ileum-like	AC073842.19
ileum-like	BIRC3
ileum-like	GP2
ileum-like	SLC5A2
ileum-like	SSPO
ileum-like	NCMAP
ileum-like	ETV7
ileum-like	RP11-192H23.5
ileum-like	C11orf86
ileum-like	CTC-756D1.2
ileum-like	TNFRSF10C
ileum-like	PLD4
ileum-like	CTD-3035K23.3
ileum-like	RP11-455G16.1
ileum-like	RP11-84D1.1
ileum-like	ANXA13
ileum-like	ADIRF-AS1
ileum-like	TNFSF15
ileum-like	TRGV4
ileum-like	BAAT
ileum-like	TGM2
ileum-like	RASA4
ileum-like	SNORA75
ileum-like	RGS7BP
ileum-like	SPOCD1
ileum-like	CTPS1
ileum-like	GALNT6
ileum-like	MT-TN
ileum-like	RP1-197B17.7
ileum-like	GAS2
ileum-like	MT-TC
ileum-like	AC004538.3
ileum-like	FGF9
ileum-like	MT-TA
ileum-like	C6orf222
ileum-like	CASR
ileum-like	PIPOX
ileum-like	SLC6A18
ileum-like	ZIC1
ileum-like	CYP2C58P
ileum-like	AC011754.1
ileum-like	SLC25A47
ileum-like	LINC00605
ileum-like	RP11-132E11.4
ileum-like	AC007099.1
ileum-like	RPL39P3
ileum-like	IDNK
ileum-like	GCGR
ileum-like	RP1-90G24.10
ileum-like	NEPNP
ileum-like	ATRN
ileum-like	ABTB2
ileum-like	SH2D1B
ileum-like	TREM1
ileum-like	SEMA3D
ileum-like	PLCXD3
ileum-like	GABRB1
ileum-like	SNORA13
ileum-like	PBLD
ileum-like	AIG1
ileum-like	GCHFR
ileum-like	PXDC1
ileum-like	RP11-77K12.7
ileum-like	RGS11
ileum-like	PHACTR3
ileum-like	CH17-360D5.3
ileum-like	CASC5
ileum-like	RP11-412P11.1
ileum-like	RNVU1-3
ileum-like	ERFE
ileum-like	SLC6A13
ileum-like	GRIA4
ileum-like	RP11-122G18.12
ileum-like	CRIP1
ileum-like	LINC00313
ileum-like	SLC9A3R1
ileum-like	DDC-AS1
ileum-like	NPNT
ileum-like	IQCA1
ileum-like	BTNL8
ileum-like	CPSF1P1
ileum-like	C20orf202
ileum-like	RP11-76C10.5
ileum-like	RP11-523H20.3
ileum-like	PHYHIP
ileum-like	RP11-867G23.8
ileum-like	MFSD2A
ileum-like	COL18A1
ileum-like	SLC39A4
ileum-like	CYB5A
ileum-like	AQP1
ileum-like	RP11-96H17.1
ileum-like	SLC46A3
ileum-like	GGT4P
ileum-like	AC093732.1
ileum-like	CYP4F11
ileum-like	SERPINE3
ileum-like	RNU4ATAC
ileum-like	CDH20
ileum-like	GATA6-AS1
ileum-like	ADGRE3
ileum-like	NEUROD1
ileum-like	U91328.22
ileum-like	ETV4
ileum-like	CHGB
ileum-like	SECTM1
ileum-like	RP4-568B10.1
ileum-like	HKDC1
ileum-like	RP11-70D24.3
ileum-like	RP11-71L14.3
ileum-like	HMGB1P11
ileum-like	SLC36A1
ileum-like	INPP5J
ileum-like	SP6
ileum-like	SLFNL1-AS1
ileum-like	TMEM82
ileum-like	AC021218.2
ileum-like	DHRS7
ileum-like	IYD
ileum-like	RP11-324O2.3
ileum-like	AC007319.1
ileum-like	KRT14
ileum-like	BST1
ileum-like	SP8
ileum-like	ANAPC1P1
ileum-like	SNORA33
ileum-like	PRAM1
ileum-like	CD8B
ileum-like	FUOM
ileum-like	DNAJB5-AS1
ileum-like	PRLR
ileum-like	RP11-104H15.7
ileum-like	uc_338
ileum-like	KRT8P31
ileum-like	ONECUT2
ileum-like	GGT2
ileum-like	AC099668.5
ileum-like	FAM83A
ileum-like	SLC29A4
ileum-like	DENND5B
ileum-like	CTD-2651B20.3
ileum-like	GIMD1
ileum-like	ACY1
ileum-like	LIPA
ileum-like	RPL7L1P3
ileum-like	SEMA3B
ileum-like	SYT12
ileum-like	ANXA8
ileum-like	SNORA80E
ileum-like	LINC01585
ileum-like	RP5-1187M17.10
ileum-like	TMEM41A
ileum-like	ELOVL7
ileum-like	RP11-820K3.2
ileum-like	ACSL5
ileum-like	CNDP2
ileum-like	GALNT13
ileum-like	CHRFAM7A
ileum-like	ADRA1B
ileum-like	NABP1
ileum-like	RP11-475O6.1
ileum-like	DDC
ileum-like	CIB2
ileum-like	AC007182.6
ileum-like	EPHX4
ileum-like	RGN
ileum-like	COLEC10
ileum-like	BLACAT1
ileum-like	GRAMD2
ileum-like	DGCR6
ileum-like	RP11-710F7.2
ileum-like	CXXC4
ileum-like	FAM150A
ileum-like	PRSS1
ileum-like	RBKS
ileum-like	TIAM2
ileum-like	NR1H4
ileum-like	ESPN
ileum-like	RP11-627G18.1
ileum-like	KLKB1
ileum-like	CBR1
ileum-like	TFPI
ileum-like	LILRP2
ileum-like	RP11-449J21.5
ileum-like	RAMP1
ileum-like	ZP2
ileum-like	CH17-125A10.2
ileum-like	IL32
ileum-like	TTR
ileum-like	LGALS2
ileum-like	RP5-875O13.7
ileum-like	RP11-326C3.2
ileum-like	CA3
ileum-like	RP11-196G11.3
ileum-like	ZNF804A
ileum-like	NQO2
ileum-like	RP11-231P20.2
ileum-like	DKK4
ileum-like	P2RY4
ileum-like	RP11-370A5.1
ileum-like	GSG1
ileum-like	UBE2V2P1
ileum-like	TARID
ileum-like	CA13
ileum-like	RP11-368L12.1
ileum-like	GGTLC5P
ileum-like	GK
ileum-like	SLC37A4
ileum-like	LRRC75B
ileum-like	RP11-390N6.1
ileum-like	U52111.14
ileum-like	LPGAT1
ileum-like	CDH16
ileum-like	SPNS3
ileum-like	RP11-70D24.2
ileum-like	BEND7
ileum-like	LBX2
ileum-like	ENTPD7
ileum-like	CHST6
ileum-like	TMPRSS7
ileum-like	SPRED3
ileum-like	CHST5
ileum-like	ARG2
ileum-like	MIR663AHG
ileum-like	RN7SKP175
ileum-like	RP3-368B9.2
ileum-like	SLC6A6
ileum-like	ACAD11
ileum-like	RP13-1039J1.4
ileum-like	C1orf115
ileum-like	CYP4A11
ileum-like	AC005550.3
ileum-like	RP11-452I5.2
ileum-like	C9orf173-AS1
ileum-like	ABCD1
ileum-like	MOGAT2
ileum-like	AKR7L
ileum-like	OLIG1
ileum-like	AC093627.10
ileum-like	MOCOS
ileum-like	RAB17
ileum-like	RP11-96C23.11
ileum-like	AKR1C1
ileum-like	LMTK3
ileum-like	CYP2J2
ileum-like	CEBPE
ileum-like	SLC16A10
ileum-like	RP11-115L11.1
ileum-like	RP11-820K3.3
ileum-like	GATSL2
ileum-like	FGF18
ileum-like	RP11-245G13.2
ileum-like	AC079779.5
ileum-like	CDHR5
ileum-like	RP11-481L19.2
ileum-like	C5orf67
ileum-like	PLCB3
ileum-like	TMEM198
ileum-like	LINC00574
ileum-like	ASB4
ileum-like	RP13-1039J1.2
ileum-like	RP11-433J22.2
ileum-like	C8orf49
ileum-like	NEDD4
ileum-like	APOA5
ileum-like	NCKAP5
ileum-like	RP11-351J23.2
ileum-like	PCSK1
ileum-like	DBP
ileum-like	MB21D2
ileum-like	CD82
ileum-like	RP11-817J15.3
ileum-like	SERPINB5
ileum-like	HOXC4
ileum-like	AC027612.4
ileum-like	MIA2
ileum-like	C17orf77
ileum-like	RP11-592N21.2
ileum-like	HNF4G
ileum-like	ABHD14A-ACY1
ileum-like	PLA2G2A
ileum-like	OXER1
ileum-like	RP11-242C19.2
ileum-like	COLEC11
ileum-like	RP13-452N2.1
ileum-like	RP11-611E13.3
ileum-like	SHISA2
ileum-like	RP11-1036E20.9
ileum-like	CRHR1
ileum-like	NPY6R
ileum-like	PNPLA1
ileum-like	RNU1-4
ileum-like	HAAO
ileum-like	U1
ileum-like	RNU1-2
ileum-like	RNU1-27P
ileum-like	GS1-594A7.3
ileum-like	RP11-30P6.6
ileum-like	CYP27A1
ileum-like	AKR1C4
ileum-like	RP4-799G3.2
ileum-like	RHBG
ileum-like	RP4-798P15.3
ileum-like	KISS1
ileum-like	KCTD16
ileum-like	APOM
ileum-like	MT-TE
ileum-like	CD160
ileum-like	WNT11
ileum-like	CYP3A5
ileum-like	SEMA6C
ileum-like	SCTR
ileum-like	RP1-232L22__B.1
ileum-like	MARCH2
ileum-like	DACH2
ileum-like	C1orf105
ileum-like	NR1I3
ileum-like	AQP7
ileum-like	ASPA
ileum-like	RP11-96C23.14
ileum-like	RP11-1143G9.5
ileum-like	IMPA1P1
ileum-like	AC067959.1
ileum-like	OSGIN1
ileum-like	RP11-515O17.2
ileum-like	ACTG1P18
ileum-like	MDK
ileum-like	RP11-100N20.1
ileum-like	UGT1A3
ileum-like	PCK2
ileum-like	RP11-49I11.2
ileum-like	SOWAHA
ileum-like	FREM1
ileum-like	RP11-68I18.10
ileum-like	MYO1A
ileum-like	RP11-353N14.4
ileum-like	TCP10
ileum-like	SLC23A3
ileum-like	CALR4P
ileum-like	AGAP11
ileum-like	SLC43A2
ileum-like	RNU1-70P
ileum-like	SLC25A15
ileum-like	RP11-378E13.3
ileum-like	OSBPL6
ileum-like	PRDM16
ileum-like	SAT2
ileum-like	NCR2
ileum-like	LINC01277
ileum-like	LINC01336
ileum-like	RP11-439E19.7
ileum-like	PAQR7
ileum-like	RP11-544M22.1
ileum-like	TMEM220
ileum-like	FFAR2
ileum-like	REG1A
ileum-like	ACOX2
ileum-like	PLIN2
ileum-like	PKD1L3
ileum-like	ESPL1
ileum-like	CYP2S1
ileum-like	RP11-160H22.5
ileum-like	ADIRF
ileum-like	CHN2
ileum-like	CCNG1P1
ileum-like	AC012531.25
ileum-like	SCAMP5
ileum-like	ANO6
ileum-like	TMED10P1
ileum-like	MPP1
ileum-like	HP09025
ileum-like	GDF6
ileum-like	RP11-222K16.1
ileum-like	CRISP1
ileum-like	RP11-265B7.1
ileum-like	TLX1
ileum-like	TRIM54
ileum-like	ACKR4
ileum-like	RP11-334A14.8
ileum-like	FOXD1-AS1
ileum-like	FAM3C
ileum-like	RP11-1193F23.1
ileum-like	OTOP3
ileum-like	RP11-407N17.3
ileum-like	CYP4F3
ileum-like	ANGPTL4
ileum-like	GCG
ileum-like	RP3-431P23.5
ileum-like	SIGLEC15
ileum-like	NPY
ileum-like	HNF4A-AS1
ileum-like	GOLT1A
ileum-like	RP11-49I11.4
ileum-like	FAM169B
ileum-like	TYRP1
ileum-like	UPK3A
ileum-like	RIMS2
ileum-like	RP11-238K6.1
ileum-like	FZD9
ileum-like	KCNJ4
ileum-like	SULT1A2
ileum-like	RP1-257C22.2
ileum-like	ABCG2
ileum-like	VRTN
ileum-like	ACSL6
ileum-like	UGT1A5
ileum-like	AC098614.2
ileum-like	MEP1A
ileum-like	GOLGA7B
ileum-like	MTND4P19
ileum-like	USH1G
ileum-like	LRRC9
ileum-like	SLC1A7
ileum-like	AC011298.2
ileum-like	EGFR-AS1
ileum-like	RP11-400G3.5
ileum-like	WIF1
ileum-like	AQP10
ileum-like	ABCB1
ileum-like	CYP2C18
ileum-like	RASL10B
ileum-like	MTND4P20
ileum-like	CRISP2
ileum-like	CEL
ileum-like	RP11-354E11.2
ileum-like	RP11-193J6.1
ileum-like	CCDC152
ileum-like	RP11-459D22.1
ileum-like	MPP6
ileum-like	CCK
ileum-like	SF3A3P2
ileum-like	RP4-539M6.19
ileum-like	FLVCR1
ileum-like	TMEM92-AS1
ileum-like	TCN2
ileum-like	MMP13
ileum-like	TMEM150B
ileum-like	CTD-2033C11.1
ileum-like	RP11-497G19.1
ileum-like	RBP3
ileum-like	LINC01555
ileum-like	FOLH1B
ileum-like	GREB1L
ileum-like	NCKAP5-IT1
ileum-like	ADGRG7
ileum-like	PKP1
ileum-like	ESRRG
ileum-like	AL163953.2
ileum-like	ALDH1A3
ileum-like	TRIM50
ileum-like	PSCA
ileum-like	RP11-626G3.1
ileum-like	PTPRVP
ileum-like	CXCL6
ileum-like	SLC30A8
ileum-like	DIRAS2
ileum-like	GGT1
ileum-like	ADGRB2
ileum-like	APOBEC1
ileum-like	RP11-243A14.1
ileum-like	TGFBR3L
ileum-like	RP11-62H20.1
ileum-like	BRINP1
ileum-like	PTGR1
ileum-like	MMP1
ileum-like	KB-1732A1.1
ileum-like	WNT3
ileum-like	SLC2A12
ileum-like	XXyac-YM21GA2.7
ileum-like	TMEM253
ileum-like	NKX1-2
ileum-like	DGAT1
ileum-like	SEPP1
ileum-like	COL6A5
ileum-like	HOXC6
ileum-like	GPAA1P2
ileum-like	GATA5
ileum-like	RP11-77K12.5
ileum-like	FAM3C2
ileum-like	MS4A18
ileum-like	CGREF1
ileum-like	GGT3P
ileum-like	MST1
ileum-like	RP5-1024N4.4
ileum-like	GC
ileum-like	KCNQ3
ileum-like	TBX3
ileum-like	ALDOC
ileum-like	ADAMTSL5
ileum-like	KCP
ileum-like	SST
ileum-like	RP11-309L24.4
ileum-like	RP11-680F8.1
ileum-like	AADACP1
ileum-like	MLN
ileum-like	RP11-459I19.1
ileum-like	TIGD3
ileum-like	PHEX
ileum-like	SPAM1
ileum-like	RP11-480I12.9
ileum-like	HEBP1
ileum-like	TMEM252
ileum-like	RP11-77K12.10
ileum-like	RP11-319G6.3
ileum-like	CTD-2085J24.3
ileum-like	GDA
ileum-like	MYOM3
ileum-like	OXT
ileum-like	RP11-798K3.2
ileum-like	EEF1DP3
ileum-like	AC004754.3
ileum-like	FOXD1
ileum-like	GLTPD2
ileum-like	CTD-2555C10.3
ileum-like	PLEKHS1
ileum-like	PFKFB4
ileum-like	TDRD12
ileum-like	MLIP
ileum-like	SULT2B1
ileum-like	RP11-546O6.4
ileum-like	SLC16A4
ileum-like	SYT8
ileum-like	APOC4-APOC2
ileum-like	EMB
ileum-like	REG4
ileum-like	C8G
ileum-like	SLC2A7
ileum-like	LINC01595
ileum-like	CRISP3
ileum-like	RHOBTB2
ileum-like	ESPNP
ileum-like	AC053503.4
ileum-like	KLK12
ileum-like	BCO1
ileum-like	MS4A8
ileum-like	DNAJB13
ileum-like	TMEM25
ileum-like	PMP22
ileum-like	SLC1A1
ileum-like	RNF182
ileum-like	WNT9B
ileum-like	CHRNA7
ileum-like	CAPN13
ileum-like	SEMA3G
ileum-like	RN7SKP22
ileum-like	TMEM92
ileum-like	RP11-255M6.1
ileum-like	CFAP221
ileum-like	DEPDC7
ileum-like	FTOP1
ileum-like	CDHR2
ileum-like	CYP2C8
ileum-like	CLUHP6
ileum-like	CYP3A7
ileum-like	CHRM4
ileum-like	RP11-1223D19.3
ileum-like	FLJ22763
ileum-like	NAT8
ileum-like	KIFC3
ileum-like	PDIA2
ileum-like	CASP16P
ileum-like	AQP11
ileum-like	AGMO
ileum-like	GGN
ileum-like	PEPD
ileum-like	GAL3ST1
ileum-like	RP11-354P11.4
ileum-like	SFXN3
ileum-like	PRAP1
ileum-like	RP11-1223D19.1
ileum-like	RP6-149D17.1
ileum-like	ANPEP
ileum-like	PGK2
ileum-like	TAAR3
ileum-like	MAOB
ileum-like	PRKG2
ileum-like	CABP7
ileum-like	SLC28A2
ileum-like	MGAT3
ileum-like	SERPINI2
ileum-like	RP11-63P12.7
ileum-like	IFNWP19
ileum-like	TMEM74B
ileum-like	NAGS
ileum-like	CTD-2085J24.5
ileum-like	ABCA4
ileum-like	CYBRD1
ileum-like	CA9
ileum-like	CPNE6
ileum-like	GABRA4
ileum-like	FADS6
ileum-like	SLC52A1
ileum-like	RP11-119D9.1
ileum-like	CNDP1
ileum-like	RP11-278L15.6
ileum-like	GBA3
ileum-like	SEC16B
ileum-like	CTD-2600O9.1
ileum-like	ONECUT3
ileum-like	FBP1
ileum-like	SLC22A4
ileum-like	DEFA5
ileum-like	MAF
ileum-like	MYH7
ileum-like	ACY3
ileum-like	AATK
ileum-like	OSR2
ileum-like	CDR2L
ileum-like	TKFC
ileum-like	GNAT3
ileum-like	VNN1
ileum-like	MGAT3-AS1
ileum-like	UNC5D
ileum-like	LPO
ileum-like	PLLP
ileum-like	BTNL2
ileum-like	ARHGDIG
ileum-like	CTA-315H11.2
ileum-like	XKR9
ileum-like	RP11-422N16.3
ileum-like	KDM8
ileum-like	LAMB4
ileum-like	HAPLN2
ileum-like	GATM
ileum-like	RP11-849N15.3
ileum-like	HABP2
ileum-like	SERPINA7
ileum-like	SULT1C3
ileum-like	RP11-503C24.6
ileum-like	ITLN2
ileum-like	SLC3A1
ileum-like	GCNT4
ileum-like	WDR49
ileum-like	SSUH2
ileum-like	UGT1A1
ileum-like	RP11-64D22.5
ileum-like	REG3A
ileum-like	RP11-380D23.1
ileum-like	RP11-697K23.3
ileum-like	CCR9
ileum-like	DEFA6
ileum-like	SFRP5
ileum-like	AC013271.3
ileum-like	KCNH6
ileum-like	REG1B
ileum-like	EDN2
ileum-like	RP11-462G2.1
ileum-like	GRAMD1B
ileum-like	AQP3
ileum-like	SOX6
ileum-like	DSG3
ileum-like	LCT
ileum-like	IFNE
ileum-like	CYP2D6
ileum-like	UNC5CL
ileum-like	CLDN15
ileum-like	OAT
ileum-like	LINC00955
ileum-like	LRAT
ileum-like	TM4SF5
ileum-like	SLC7A7
ileum-like	SERPINA1
ileum-like	F11
ileum-like	KCNJ16
ileum-like	MIR31HG
ileum-like	PRSS2
ileum-like	CIDEC
ileum-like	NAT8B
ileum-like	TTC36
ileum-like	CYP2C9
ileum-like	SEC14L2
ileum-like	OTC
ileum-like	SLC2A5
ileum-like	G6PC
ileum-like	GATM-AS1
ileum-like	MLXIPL
ileum-like	MTND2P16
ileum-like	RP11-757A13.1
ileum-like	OIT3
ileum-like	GALNT14
ileum-like	CLDN2
ileum-like	ACOT12
ileum-like	RP11-867O8.5
ileum-like	AC011893.3
ileum-like	DPP4
ileum-like	CTD-3080P12.3
ileum-like	IGSF23
ileum-like	FABP2
ileum-like	SLC6A20
ileum-like	MEP1B
ileum-like	CYP2C19
ileum-like	GATA4
ileum-like	NAALADL1
ileum-like	TREH
ileum-like	CTD-2651B20.4
ileum-like	LINC00479
ileum-like	SLC17A8
ileum-like	RN7SKP54
ileum-like	HOXC8
ileum-like	ACE2
ileum-like	SMIM24
ileum-like	PNLIPRP2
ileum-like	KCNJ3
ileum-like	LEAP2
ileum-like	TCP10L2
ileum-like	SLC13A2
ileum-like	PLA2G12B
ileum-like	MRO
ileum-like	SLC23A1
ileum-like	PKLR
ileum-like	UGT2B7
ileum-like	MS4A15
ileum-like	CYP4F2
ileum-like	ACE
ileum-like	DNASE1
ileum-like	DFNA5
ileum-like	NXF3
ileum-like	REG3G
ileum-like	RP11-132E11.2
ileum-like	NR0B2
ileum-like	APOC3
ileum-like	HAPLN4
ileum-like	ZNF488
ileum-like	SMLR1
ileum-like	LLNLR-259H9.1
ileum-like	CPA2
ileum-like	MUC17
ileum-like	LINC00330
ileum-like	CIDEB
ileum-like	SLC5A1
ileum-like	TM6SF2
ileum-like	KHK
ileum-like	TMEM229A
ileum-like	FOLH1
ileum-like	PHYHIPL
ileum-like	GIP
ileum-like	GPD1
ileum-like	SLC6A4
ileum-like	HTR1D
ileum-like	RP11-159K7.2
ileum-like	RP3-417L20.4
ileum-like	ADGRG4
ileum-like	PLB1
ileum-like	AC138430.4
ileum-like	ASAH2
ileum-like	SHBG
ileum-like	CLCN1
ileum-like	UNC93A
ileum-like	AC007126.1
ileum-like	SUSD2
ileum-like	SLC2A2
ileum-like	ALPI
ileum-like	SI
ileum-like	HSD3B1
ileum-like	SLC34A3
ileum-like	FAM151A
ileum-like	APOA4
ileum-like	DHDH
ileum-like	REEP6
ileum-like	PIK3C2G
ileum-like	SLC13A1
ileum-like	DPEP1
ileum-like	PDZD7
ileum-like	SLC15A1
ileum-like	XPNPEP2
ileum-like	MME-AS1
ileum-like	AGXT2
ileum-like	KCNJ13
ileum-like	SLC5A9
ileum-like	NLRP6
ileum-like	CPS1-IT1
ileum-like	TM4SF4
ileum-like	PRODH
ileum-like	PDZK1
ileum-like	NTS
ileum-like	UGT3A1
ileum-like	CREB3L3
ileum-like	SLC5A11
ileum-like	APOA1
ileum-like	NPC1L1
ileum-like	AC010872.1
ileum-like	GSTA1
ileum-like	SULT1E1
ileum-like	ABCG5
ileum-like	FMO1
ileum-like	RP11-116D2.1
ileum-like	CEACAM18
ileum-like	MYRFL
ileum-like	CCL25
ileum-like	ABCC2
ileum-like	TM4SF20
ileum-like	APOB
ileum-like	SLC10A2
ileum-like	SLC6A19
ileum-like	CYP3A4
ileum-like	ABCG8
ileum-like	SLC5A4
ileum-like	MTTP
ileum-like	MME
ileum-like	MGAM
ileum-like	FABP6
ileum-like	DAB1
ileum-like	SULT2A1
ileum-like	ENPP7
ileum-like	SOAT2
ileum-like	CPO
ileum-like	CTB-127C13.1
ileum-like	MALRD1
ileum-like	ALDOB
ileum-like	SLC7A9
ileum-like	AADAC
ileum-like	ENPEP
ileum-like	SLC28A1
ileum-like	CUBN
ileum-like	CPS1
ileum-like	SLC34A2
ileum-like	C17orf78
ileum-like	RBP2
ileum-like	GSTA2
ileum-like	SLC5A12
ileum-like	MS4A10
ileum-like	CEACAM20
ileum-like	TMPRSS15
ileum-like	ERICH4
